MSZoning_C (ALL),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_BNK,LandContour_HLS,LandContour_LOW,LandContour_LVL,HouseStyle_1.5FIN,HouseStyle_1.5UNF,HouseStyle_1STORY,HouseStyle_2.5FIN,HouseStyle_2.5UNF,HouseStyle_2STORY,HouseStyle_SFOYER,HouseStyle_SLVL,Electrical_FUSEA,Electrical_FUSEF,Electrical_FUSEP,Electrical_MIX,Electrical_SBRKR,Electrical_UNKNOWN,LotArea,Street,Utilities,YearBuilt,TotalBsmtSF,CentralAir,1stFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold,YrSold,SalePrice
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03092850966369861,1.0,1.0,0.9202898550724647,0.15597381342062194,1.0,0.14203763194125746,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.6363636363636364,0.25,175000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03224193133749328,1.0,1.0,0.9565217391304355,0.22225859247135846,1.0,0.23497016980266175,0.75,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.5454545454545454,0.5,207000
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04358596835635327,1.0,1.0,0.9637681159420293,0.1679214402618658,1.0,0.15878843506195503,0.75,0.5,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.5454545454545454,0.5,250000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020397765780925003,1.0,1.0,0.9275362318840585,0.24566284779050737,1.0,0.3040385497934832,0.75,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.8181818181818182,0.75,278000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0525649115426862,1.0,1.0,0.7898550724637676,0.2356792144026187,1.0,0.2537861404313906,0.75,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.2727272727272727,0.25,182900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06272640164528268,1.0,1.0,0.8913043478260878,0.33273322422258594,1.0,0.39444699403396055,0.75,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.1818181818181818,1.0,410000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.049489354740704386,1.0,1.0,0.31884057971014457,0.1381342062193126,0.0,0.25493345571363013,0.75,0.0,0.625,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5454545454545454,0.75,214500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04019724695599336,1.0,1.0,0.8768115942028984,0.22045826513911623,1.0,0.23818265259293256,0.75,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.2727272727272727,0.75,260000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04105728107691229,1.0,1.0,0.9637681159420293,0.2540098199672668,1.0,0.27948600275355673,0.75,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.75,0.5454545454545454,0.0,212900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04767580452920143,1.0,1.0,0.46376811594202927,0.16644844517184945,1.0,0.15741165672326754,0.5,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.4545454545454545,0.0,250000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05453738110261983,1.0,1.0,0.6521739130434785,0.14926350245499184,1.0,0.13262964662689306,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.7272727272727273,0.5,144000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14241978078478112,1.0,1.0,0.6376811594202909,0.176759410801964,1.0,0.30335016062413955,0.5,0.0,0.375,0.3333333333333333,0.41666666666666663,0.6666666666666666,0.5,0.36363636363636365,1.0,215000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08411507630465773,1.0,1.0,0.6521739130434785,0.22291325695581016,1.0,0.24047728315741165,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.36363636363636365,0.75,176000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04258103718245343,1.0,1.0,0.3115942028985508,0.10998363338788872,1.0,0.08260670032124828,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.75,0.0,0.0,105000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0473252471429573,1.0,1.0,0.5942028985507246,0.16497545008183306,1.0,0.15465810004589262,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.5454545454545454,0.0,137000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04821799995325901,1.0,1.0,0.7681159420289863,0.10998363338788872,1.0,0.07755851307939421,0.75,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.2727272727272727,1.0,158900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.036299048820958656,1.0,1.0,0.9202898550724647,0.16432078559738136,1.0,0.15374024782010096,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.6666666666666666,0.75,0.9999999999999999,0.5,230000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04740938091565589,1.0,1.0,0.9637681159420293,0.3057283142389526,1.0,0.3887104176227627,0.75,0.0,0.25,0.3333333333333333,0.41666666666666663,0.6666666666666666,0.75,0.1818181818181818,0.0,369900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03713571244946131,1.0,1.0,0.8840579710144922,0.16202945990180034,1.0,0.1505277650298302,0.5,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.09090909090909091,0.5,145000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03672906588141812,1.0,1.0,0.9782608695652169,0.24484451718494274,1.0,0.2666360715924736,0.75,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.4545454545454545,0.25,225000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06602631517446073,1.0,1.0,0.9057971014492754,0.1518821603927987,1.0,0.13630105553005967,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.6363636363636364,0.75,231500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.046951319264296895,1.0,1.0,0.5507246376811601,0.1518821603927987,1.0,0.13630105553005967,0.75,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5454545454545454,0.25,137000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04892378882423053,1.0,1.0,0.5362318840579707,0.12569558101472997,1.0,0.09958696649839374,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.36363636363636365,0.5,130500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05689312673818037,1.0,1.0,0.9492753623188417,0.39148936170212767,1.0,0.47223497016980265,0.75,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.4545454545454545,0.75,386250
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.040711397789151414,1.0,1.0,0.7391304347826093,0.22733224222585927,1.0,0.24208352455254703,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.2727272727272727,0.0,170000
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0444039355909229,1.0,1.0,0.9782608695652169,0.16923076923076924,1.0,0.1642955484167049,0.75,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.2727272727272727,0.5,339750
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017294164388043654,1.0,1.0,0.5,0.11783960720130934,0.0,0.10761817347407068,0.5,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.9999999999999999,0.25,87000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05936105073733903,1.0,1.0,0.5652173913043477,0.17872340425531916,1.0,0.18770078017439193,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.6363636363636364,0.75,158500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027577181051204748,1.0,1.0,0.5579710144927539,0.0,0.0,0.16200091785222578,0.75,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.5,0.4545454545454545,0.75,90000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02309004650727991,1.0,1.0,0.9710144927536231,0.21669394435351885,1.0,0.22716842588343275,0.75,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.9999999999999999,0.75,254000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03494823435929795,1.0,1.0,0.27536231884058004,0.13027823240589198,1.0,0.10601193207893528,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.36363636363636365,0.5,85000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.042141671925027456,1.0,1.0,0.9275362318840585,0.1623567921440262,1.0,0.15098669114272603,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.75,0.4545454545454545,0.5,235000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030732197527401903,1.0,1.0,0.9492753623188417,0.1281505728314239,1.0,0.10853602569986232,0.75,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5454545454545454,0.0,180000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011143050784080021,1.0,1.0,0.9782608695652169,0.22471358428805238,1.0,0.2801743919229004,0.75,0.0,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.75,0.4545454545454545,0.75,174000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0668489565075136,1.0,1.0,0.6304347826086953,0.24566284779050737,1.0,0.33662230380908675,0.75,0.0,0.125,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.5,0.1818181818181818,1.0,289000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0219682628712987,1.0,1.0,0.5942028985507246,0.1474631751227496,1.0,0.13010555300596605,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.6363636363636364,0.5,107900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0385613124868541,1.0,1.0,0.3115942028985508,0.12373158756137481,1.0,0.14387333639284075,0.5,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.75,0.09090909090909091,0.0,140000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03464441795788637,1.0,1.0,0.20289855072463858,0.14058919803600656,1.0,0.12046810463515373,0.5,0.0,0.25,0.3333333333333333,0.41666666666666663,0.0,0.25,0.0,1.0,102776
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03823412559302624,1.0,1.0,0.5072463768115938,0.11914893617021277,1.0,0.12712253327214318,0.5,0.5,0.375,0.3333333333333333,0.41666666666666663,0.6666666666666666,0.25,0.4545454545454545,0.25,146500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.050475589520671195,1.0,1.0,0.9565217391304355,0.18592471358428805,1.0,0.18402937127122534,0.75,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.4545454545454545,0.25,354000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05989857206291336,1.0,1.0,0.8768115942028984,0.13027823240589198,1.0,0.10601193207893528,0.5,0.5,0.125,0.3333333333333333,0.24999999999999997,0.0,0.5,0.8181818181818182,0.75,143000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04019724695599336,1.0,1.0,0.695652173913043,0.13617021276595745,1.0,0.1753097751262047,0.75,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5,0.2727272727272727,0.5,176000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0381032508354951,1.0,1.0,0.9057971014492754,0.22847790507364976,1.0,0.24621385956860944,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.75,0.4545454545454545,0.0,348000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03503236813199654,1.0,1.0,0.9275362318840585,0.155810147299509,1.0,0.14823313446535108,0.75,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2727272727272727,0.75,236000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022155226810628897,1.0,1.0,0.6014492753623184,0.0,0.0,0.18770078017439193,0.75,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.0,0.4545454545454545,0.5,82000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04131903059197457,1.0,1.0,0.9130434782608692,0.2700490998363339,1.0,0.3088572739788894,0.75,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.4545454545454545,0.75,213250
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017294164388043654,1.0,1.0,0.20289855072463858,0.088379705400982,0.0,0.1273519963285911,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.2727272727272727,0.0,79000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.042323961765874406,1.0,1.0,0.6884057971014492,0.19869067103109658,1.0,0.20192748967416244,0.75,0.0,0.375,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.25,0.5454545454545454,0.25,143000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023333099628409168,1.0,1.0,0.4057971014492754,0.14091653027823242,1.0,0.12459843965121614,0.75,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.6363636363636364,0.75,145000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014667321040454321,1.0,1.0,0.9565217391304355,0.13878887070376433,1.0,0.11794401101422672,0.5,0.0,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.4545454545454545,0.5,144500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04437121690154011,1.0,1.0,0.7028985507246386,0.12765957446808512,1.0,0.1023405231757687,0.75,0.5,0.5,0.3333333333333333,0.41666666666666663,0.0,0.5,0.2727272727272727,0.25,152000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019074995910163827,1.0,1.0,0.9637681159420293,0.2137479541734861,1.0,0.22303809086737034,0.75,0.0,0.125,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.6363636363636364,0.75,196000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03638318259365725,1.0,1.0,0.9130434782608692,0.15302782324058922,1.0,0.1424965580541533,0.75,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4545454545454545,0.0,176500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019163803781345672,1.0,1.0,0.3478260869565215,0.11309328968903438,1.0,0.08191831115190454,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.0,0.25,86000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05527121456449087,1.0,1.0,0.8623188405797109,0.1806873977086743,1.0,0.13262964662689306,0.75,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.75,0.9090909090909091,0.25,238000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0219682628712987,1.0,1.0,0.47101449275362306,0.11423895253682488,1.0,0.10371730151445616,0.5,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5,0.5454545454545454,0.75,134900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03527074715464255,1.0,1.0,0.8985507246376816,0.14238952536824878,1.0,0.13308857273978889,0.5,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.5454545454545454,0.0,148000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03879501741101685,1.0,1.0,0.38405797101449224,0.11914893617021277,1.0,0.1142726021110601,0.5,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.6363636363636364,0.0,178000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02309004650727991,1.0,1.0,0.42028985507246475,0.17643207855973814,1.0,0.18219366681964203,0.75,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4545454545454545,0.5,162900
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05989857206291336,1.0,1.0,0.7826086956521738,0.22454991816693945,1.0,0.26112895823772375,0.75,0.0,0.375,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.5,0.4545454545454545,0.75,187500
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06210474654700974,1.0,1.0,0.9855072463768124,0.2451718494271686,1.0,0.2689307021569527,0.75,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.6363636363636364,0.5,264132
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030989272943980926,1.0,1.0,0.7028985507246386,0.1679214402618658,1.0,0.15878843506195503,0.5,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.5454545454545454,0.75,156000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03599055832106382,1.0,1.0,0.608695652173914,0.19574468085106383,1.0,0.19779715465810002,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.36363636363636365,0.5,139000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03494823435929795,1.0,1.0,0.5579710144927539,0.0,1.0,0.1817347407067462,0.75,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.36363636363636365,0.75,108000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03879501741101685,1.0,1.0,0.7536231884057969,0.08641571194762684,1.0,0.17439192290041303,0.75,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.6363636363636364,0.25,187000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018462689008857416,1.0,1.0,0.0,0.11194762684124387,0.0,0.1385956860945388,0.75,0.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.9999999999999999,0.5,122000
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15813877398396783,0.0,1.0,0.6594202898550723,0.2572831423895254,1.0,0.2840752638825149,0.5,0.5,0.375,0.3333333333333333,0.24999999999999997,0.6666666666666666,0.75,0.36363636363636365,0.25,186700
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03539227371520718,1.0,1.0,0.6739130434782616,0.14926350245499184,1.0,0.13262964662689306,0.5,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.9999999999999999,0.5,147000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002659562036972119,1.0,1.0,0.7101449275362324,0.07905073649754502,1.0,0.03418999541073886,0.5,0.5,0.25,0.3333333333333333,0.24999999999999997,0.0,0.25,0.7272727272727273,0.5,106000
